Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
21-Oct-20,2020-10-21,Confirmed,56264,27,3746,134,701,1277,54,2360,13,0,3686,308,1137,1193,264,624,647,5872,8369,86,0,1118,8142,214,28,30,119,1931,170,498,1810,34,3086,1579,112,2321,505,4069,0
21-Oct-20,2020-10-21,Recovered,79561,11,4739,164,1664,1319,118,2230,8,0,3444,408,1180,1070,219,655,619,9289,6839,78,0,1222,23371,138,177,11,93,2716,242,562,2865,35,4301,1811,265,3332,770,3596,0
21-Oct-20,2020-10-21,Deceased,701,0,27,0,5,8,0,44,0,0,47,2,9,14,5,5,2,88,26,1,0,17,180,3,1,0,0,13,3,23,14,0,39,5,1,41,14,64,0
22-Oct-20,2020-10-22,Confirmed,54371,16,3620,165,508,1058,51,2491,6,0,3882,247,1136,1128,223,584,549,5778,7482,31,0,1045,7539,345,99,31,157,1913,210,605,1822,50,3077,1456,125,2383,402,4157,0
22-Oct-20,2020-10-22,Recovered,74569,24,3723,208,1584,985,82,2996,1,0,2727,348,1201,1292,238,710,625,13217,7593,37,0,1271,16177,196,307,1,39,2128,195,935,2654,48,4314,1717,239,2581,568,3608,0
22-Oct-20,2020-10-22,Deceased,686,1,16,1,7,7,3,52,0,0,35,7,7,14,5,10,8,74,23,0,0,14,198,3,1,0,0,15,2,12,12,0,45,5,2,35,8,64,0
23-Oct-20,2020-10-23,Confirmed,53931,23,3765,68,427,1093,72,2450,6,0,4086,227,1112,1270,196,586,435,5356,8511,28,0,953,7347,156,81,18,140,1793,154,464,1815,43,3057,1421,145,2202,288,4143,0
23-Oct-20,2020-10-23,Recovered,66994,8,4281,206,2184,1244,85,3010,3,0,3296,390,1264,1180,202,684,499,8749,6118,82,0,1325,13247,169,111,9,101,2377,216,580,2367,55,4262,1221,250,3025,518,3676,0
23-Oct-20,2020-10-23,Deceased,655,1,20,1,4,8,2,58,0,0,26,4,6,17,1,12,3,51,26,0,0,13,184,5,1,0,0,18,2,23,14,0,33,6,5,40,11,60,0
24-Oct-20,2020-10-24,Confirmed,50366,18,3342,66,258,1054,57,2011,4,0,4116,218,1021,1299,173,577,383,4471,8253,73,0,1004,6417,245,83,30,79,1695,126,483,1852,49,2886,1273,65,2178,359,4148,0
24-Oct-20,2020-10-24,Recovered,62270,23,3572,168,2948,1084,78,2677,4,0,3614,348,1013,1218,183,733,470,7153,6468,68,0,1268,10004,157,136,10,97,2613,187,521,2515,25,4024,1708,238,2741,451,3753,0
24-Oct-20,2020-10-24,Deceased,578,0,22,0,2,8,2,55,0,0,36,2,6,15,5,6,2,52,25,3,0,20,137,6,1,0,3,15,2,12,12,0,35,5,1,24,5,59,0
25-Oct-20,2020-10-25,Confirmed,45922,20,2997,33,204,749,61,1368,3,0,4136,211,919,1240,157,532,258,4439,6843,20,0,951,6059,138,136,58,111,1633,81,415,1821,16,2869,978,86,2032,221,4127,0
25-Oct-20,2020-10-25,Recovered,59304,15,3585,170,2961,1399,80,1499,2,0,3826,321,963,1086,272,639,378,10106,7649,74,0,1181,5648,138,104,0,55,2071,187,465,2240,35,4019,1446,146,2368,319,3857,0
25-Oct-20,2020-10-25,Deceased,483,0,21,0,4,7,2,25,0,0,33,6,7,7,1,8,2,32,26,0,0,10,112,1,1,0,1,16,2,10,13,1,31,4,3,28,9,60,0
26-Oct-20,2020-10-26,Confirmed,36019,8,1901,147,215,513,47,1649,0,0,2832,290,908,1153,216,364,220,3130,4287,45,0,720,3645,264,0,46,37,1480,143,336,1805,5,2708,582,36,1798,368,4121,0
26-Oct-20,2020-10-26,Recovered,63734,14,3972,231,2832,1087,63,3256,1,0,3736,343,1102,1284,192,627,392,8715,7107,90,0,1095,9905,200,0,15,67,2003,189,326,2226,5,4014,1432,183,2441,700,3889,0
26-Oct-20,2020-10-26,Deceased,485,0,19,2,2,9,4,43,0,0,54,6,4,10,2,6,6,42,20,0,0,5,84,5,0,0,2,14,0,8,14,1,32,4,0,20,8,59,0
27-Oct-20,2020-10-27,Confirmed,43036,21,2901,81,403,678,67,2046,3,0,4853,215,992,1248,231,452,318,3691,5457,46,0,514,5363,180,70,34,63,1247,146,346,1796,23,2522,837,36,1986,213,3957,0
27-Oct-20,2020-10-27,Recovered,58429,22,4352,115,2443,1237,49,2426,5,0,2722,345,1238,937,214,751,506,7740,7015,46,0,1010,7836,151,172,15,35,2010,163,463,2066,4,4029,1554,84,2335,422,3917,0
27-Oct-20,2020-10-27,Deceased,511,0,19,1,6,7,1,20,0,0,44,3,5,13,5,7,4,44,24,2,0,8,115,6,1,0,0,13,0,13,14,2,27,4,1,38,6,58,0
28-Oct-20,2020-10-28,Confirmed,50188,15,2949,108,448,780,60,1929,6,0,5673,221,980,1518,332,536,345,3146,8790,61,0,788,6738,205,90,80,61,1540,101,526,1785,12,2516,1481,160,1980,304,3924,0
28-Oct-20,2020-10-28,Recovered,56594,20,3609,183,1487,1073,80,1400,3,0,4128,196,1107,948,205,546,452,6260,7660,107,0,1032,8430,212,134,14,114,2015,154,356,2016,11,3859,1451,202,2742,463,3925,0
28-Oct-20,2020-10-28,Deceased,514,0,18,0,3,4,1,55,0,0,40,7,6,8,2,4,4,55,27,0,0,15,91,6,3,1,1,12,2,20,10,0,35,4,0,18,2,60,0
29-Oct-20,2020-10-29,Confirmed,48765,16,2905,88,398,783,80,2005,6,0,5739,233,987,1594,327,551,395,4025,7020,54,0,728,5902,242,77,49,70,1617,178,464,1790,18,2652,1504,113,1861,305,3989,0
29-Oct-20,2020-10-29,Recovered,57867,15,3243,143,1057,1068,43,1788,8,0,4138,194,1083,1209,199,588,461,7661,8474,69,0,1117,7883,163,113,18,150,1908,142,427,1933,13,4087,1436,170,2465,456,3945,0
29-Oct-20,2020-10-29,Deceased,562,1,16,1,6,7,1,53,0,0,27,5,4,8,6,11,3,45,26,0,0,16,156,4,2,0,1,13,2,10,11,0,35,5,1,25,0,61,0
